x,y1,y2
8.53,13041.0,52.0
8.54,13109.0,68.0
8.55,13153.0,51.0
8.56,13136.0,53.0
8.57,13135.0,60.0
8.58,13133.0,56.0
8.59,13204.0,68.0
8.6,13173.0,61.0
8.61,13132.0,76.0
8.62,13078.0,46.0
8.63,13114.0,41.0
8.64,13163.0,46.0
8.65,13161.0,43.0
8.66,13105.0,82.0
8.67,13114.0,58.0
8.68,13146.0,54.0
8.69,13216.0,67.0
8.7,13250.0,63.0
8.71,13107.0,34.0
8.72,13154.0,65.0
8.73,13207.0,59.0
8.74,13245.0,53.0
8.75,13254.0,95.0
8.76,13163.0,55.0
8.77,13177.0,47.0
8.78,13290.0,55.0
8.79,13251.0,77.0
8.8,13215.0,50.0
8.81,13237.0,64.0
8.82,13329.0,49.0
8.83,13353.0,54.0
8.84,13311.0,66.0
8.85,13347.0,73.0
8.86,13419.0,58.0
8.87,13454.0,44.0
8.88,13430.0,67.0
8.89,13473.0,63.0
8.9,13412.0,57.0
8.91,13496.0,73.0
8.92,13540.0,46.0
8.93,13415.0,65.0
8.94,13464.0,64.0
8.95,13499.0,76.0
8.96,13482.0,56.0
8.97,13460.0,68.0
8.98,13349.0,48.0
8.99,13407.0,53.0
9.0,13492.0,44.0
9.01,13478.0,44.0
9.02,13452.0,75.0
9.03,13479.0,43.0
9.04,13530.0,63.0
9.05,13502.0,56.0
9.06,13592.0,33.0
9.07,13570.0,66.0
9.08,13473.0,36.0
9.09,13639.0,68.0
9.1,13655.0,40.0
9.11,13603.0,51.0
9.12,13556.0,59.0
9.13,13592.0,41.0
9.14,13611.0,51.0
9.15,13607.0,34.0
9.16,13513.0,56.0
9.17,13566.0,70.0
9.18,13560.0,80.0
9.19,13634.0,71.0
9.2,13603.0,83.0
9.21,13545.0,52.0
9.22,13609.0,50.0
9.23,13656.0,50.0
9.24,13711.0,46.0
9.25,13596.0,67.0
9.26,13611.0,55.0
9.27,13674.0,49.0
9.28,13730.0,56.0
9.29,13657.0,53.0
9.3,13611.0,25.0
9.31,13680.0,67.0
9.32,13710.0,53.0
9.33,13723.0,71.0
9.34,13675.0,67.0
9.35,13658.0,51.0
9.36,13758.0,46.0
9.37,13852.0,70.0
9.38,13835.0,74.0
9.39,13751.0,78.0
9.4,13799.0,60.0
9.41,13839.0,58.0
9.42,13889.0,79.0
9.43,13800.0,74.0
9.44,13759.0,66.0
9.45,13878.0,69.0
9.46,13856.0,36.0
9.47,13850.0,33.0
9.48,13762.0,87.0
9.49,13752.0,49.0
9.5,13830.0,51.0
9.51,13867.0,53.0
9.52,13816.0,63.0
9.53,13827.0,60.0
9.54,13894.0,70.0
9.55,13948.0,35.0
9.56,13823.0,73.0
9.57,13848.0,76.0
9.58,13893.0,57.0
9.59,13996.0,72.0
9.6,13889.0,43.0
9.61,13771.0,58.0
9.62,13868.0,48.0
9.63,13950.0,62.0
9.64,13856.0,47.0
9.65,13948.0,61.0
9.66,13822.0,49.0
9.67,13814.0,54.0
9.68,13876.0,58.0
9.69,13958.0,47.0
9.7,13914.0,50.0
9.71,13782.0,48.0
9.72,13857.0,40.0
9.73,13884.0,28.0
9.74,14029.0,81.0
9.75,13936.0,70.0
9.76,13914.0,62.0
9.77,13986.0,59.0
9.78,14071.0,48.0
9.79,13810.0,59.0
9.8,13982.0,39.0
9.81,14018.0,58.0
9.82,14088.0,67.0
9.83,14050.0,61.0
9.84,14001.0,67.0
9.85,13977.0,72.0
9.86,14022.0,46.0
9.87,14068.0,42.0
9.88,14074.0,44.0
9.89,14032.0,57.0
9.9,14016.0,61.0
9.91,14092.0,48.0
9.92,14088.0,53.0
9.93,14031.0,73.0
9.94,14102.0,53.0
9.95,14100.0,50.0
9.96,14108.0,50.0
9.97,14107.0,59.0
9.98,14048.0,60.0
9.99,14031.0,52.0
10.0,14147.0,61.0
10.01,14132.0,74.0
10.02,14049.0,72.0
10.03,14051.0,71.0
10.04,14089.0,75.0
10.05,14123.0,70.0
10.06,14151.0,69.0
10.07,14032.0,58.0
10.08,14086.0,51.0
10.09,14077.0,53.0
10.1,14202.0,82.0
10.11,14119.0,58.0
10.12,14130.0,63.0
10.13,14204.0,60.0
10.14,14200.0,42.0
10.15,14146.0,67.0
10.16,14113.0,77.0
10.17,14129.0,52.0
10.18,14231.0,42.0
10.19,14194.0,48.0
10.2,14138.0,59.0
10.21,13987.0,56.0
10.22,14088.0,55.0
10.23,14135.0,49.0
10.24,14202.0,80.0
10.25,14148.0,60.0
10.26,14055.0,72.0
10.27,14122.0,44.0
10.28,14188.0,46.0
10.29,14179.0,70.0
10.3,14154.0,57.0
10.31,14151.0,66.0
10.32,14311.0,62.0
10.33,14299.0,66.0
10.34,14255.0,51.0
10.35,14208.0,56.0
10.36,14283.0,45.0
10.37,14322.0,52.0
10.38,14267.0,59.0
10.39,14213.0,49.0
10.4,14323.0,61.0
10.41,14320.0,71.0
10.42,14296.0,54.0
10.43,14302.0,82.0
10.44,14272.0,69.0
10.45,14336.0,51.0
10.46,14433.0,73.0
10.47,14317.0,49.0
10.48,14296.0,48.0
10.49,14356.0,34.0
10.5,14377.0,70.0
10.51,14422.0,52.0
10.52,14333.0,70.0
10.53,14319.0,66.0
10.54,14237.0,56.0
10.55,14406.0,74.0
10.56,14265.0,68.0
10.57,14298.0,45.0
10.58,14222.0,59.0
10.59,14303.0,47.0
10.6,14306.0,57.0
10.61,14280.0,65.0
10.62,14231.0,67.0
10.63,14267.0,42.0
10.64,14385.0,35.0
10.65,14396.0,58.0
10.66,14326.0,50.0
10.67,14308.0,45.0
10.68,14400.0,26.0
10.69,14382.0,75.0
10.7,14279.0,59.0
10.71,14310.0,77.0
10.72,14282.0,67.0
